source,model_id,draw,eta,T_min,T_max,a,b,c,d,sigma_q,p_global,p_jump,fixed_T,gamma0,gamma1,latency_cap,max_steps,random_seed,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm,n_lists,mu_latency_raw_pooled,mu_latency_raw_pooled_r2,mu_latency_raw_pooled_n,mu_latency_raw_pooled_n_bins,mu_latency_median_norm,mu_latency_median_norm_r2,mu_latency_median_norm_n,mu_latency_median_norm_n_bins,mu_semantic_pooled,mu_semantic_pooled_r2,mu_semantic_pooled_n,mu_semantic_pooled_n_bins,mu_semantic_tail_quantile,mu_semantic_tail_n_total,mu_semantic_tail_frac,mu_semantic_tail_pooled,mu_semantic_tail_pooled_r2,mu_semantic_tail_pooled_n,mu_semantic_tail_pooled_n_bins,mu_latency_raw_pooled_ccdf,mu_latency_raw_pooled_ccdf_r2,mu_latency_raw_pooled_ccdf_n,mu_latency_raw_pooled_ccdf_n_bins,mu_latency_median_norm_ccdf,mu_latency_median_norm_ccdf_r2,mu_latency_median_norm_ccdf_n,mu_latency_median_norm_ccdf_n_bins
model,M0_frequency,147,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,415941823,20.8,1.0773529931797694,0.0860548048575371,1.171689704665961,0.21352359474404836,0.4822816266119157,-1.8228130594534333,0.16471181545238078,0.64,0.033714574207742876,0.6120204773439418,50.0,1.8194559870789686,0.9601740753493213,1040.0,11.0,1.9866604486458745,0.9341480095644619,569.0,12.0,-7.244461503420826,0.5981994560237698,990.0,10.0,0.8,990.0,0.2080808080808081,27.810081853975735,0.8133456793847078,206.0,11.0,,,,,,,,
model,M0_frequency,148,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,520233390,20.94,1.0739117379727887,0.08719783008391956,1.173426520242471,0.2098595824129207,0.4830819573935674,-1.798882213788472,0.17009567360093403,0.74,0.03679397091145644,0.6754377747789257,50.0,1.7693340261754975,0.9690631292682486,1047.0,11.0,1.929198793132458,0.9571391229013415,580.0,12.0,-3.5629649911043186,0.1397327913285954,997.0,12.0,0.8,997.0,0.20762286860581744,31.526845962242668,0.7884174746009552,207.0,12.0,,,,,,,,
model,M0_frequency,149,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,210051883,20.34,1.0659022693082538,0.08356616736445205,1.1609014484786866,0.21141756259399955,0.4848767982094326,-1.7828125229798655,0.1704664657385061,0.64,0.03316681234590778,0.7322207857718517,50.0,1.9574275244439328,0.9390815495378305,1017.0,11.0,2.1241557442374708,0.9411147782755739,567.0,12.0,-3.62086167617146,0.19436171704845573,967.0,12.0,0.8,967.0,0.20062047569803515,26.47278105503281,0.8270462194808226,194.0,12.0,,,,,,,,
model,M0_frequency,150,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,247595215,20.44,1.071986467568969,0.08284214874301758,1.1682358172485054,0.2104518725430355,0.4834527207647216,-1.843023252742054,0.1616187334326002,0.58,0.030272622626472404,0.6460902839396973,50.0,1.7535413147151622,0.9691327788137168,1022.0,11.0,1.8887567400773706,0.9561080995853465,574.0,12.0,-5.382658031847987,0.35576879223313784,972.0,12.0,0.8,972.0,0.2006172839506173,27.135843561326535,0.7863220494149492,195.0,12.0,,,,,,,,
model,M0_frequency,151,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,190359159,20.66,1.0749798557342962,0.08611371858881753,1.1754986774158533,0.21083747397440356,0.48281014044537107,-1.8241356115805325,0.16496828521591525,0.68,0.03569214435375426,0.6886031799089578,50.0,1.8405844180839914,0.9539283304748629,1033.0,11.0,2.061103688680712,0.9512730268117153,567.0,12.0,-4.890755116871203,0.3004638490426207,983.0,12.0,0.8,983.0,0.20040691759918616,29.718859949586427,0.72204708887011,197.0,12.0,,,,,,,,
model,M0_frequency,152,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,148611299,20.62,1.0779890545695698,0.08875857900584784,1.1779593074787684,0.2102464662586482,0.4821367723663593,-1.803711104009297,0.1682343317008033,0.62,0.03270977053188656,0.6390553806418195,50.0,1.6721907348184575,0.96732362124092,1031.0,11.0,1.8466175840230845,0.9389221054720386,577.0,12.0,-5.435963886220085,0.38392852990759874,981.0,12.0,0.8,981.0,0.20591233435270132,19.769749994971274,0.7612472653834366,202.0,12.0,,,,,,,,
model,M0_frequency,153,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,266981398,20.34,1.0724094436150764,0.08565494396691326,1.1664566947837485,0.21141241657566195,0.4834006110251374,-1.780364946572599,0.17156189264008803,0.58,0.030393716732557762,0.6722207857718516,50.0,1.7304512516457393,0.970849635619803,1017.0,11.0,1.8622216126621183,0.909978512817756,564.0,12.0,-4.481785650612631,0.2591218064347709,967.0,12.0,0.8,967.0,0.2047569803516029,26.168060416997122,0.6375992117255613,198.0,12.0,,,,,,,,
model,M0_frequency,154,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,627082600,20.42,1.071238389567356,0.08421116270986063,1.164973313867762,0.2116723974564195,0.48364889060033983,-1.8397089853719155,0.16200747189652812,0.58,0.03158572902845349,0.6513163843061281,50.0,1.924362244885141,0.9479608935328472,1021.0,11.0,2.0201955394857,0.888770903371138,550.0,12.0,-4.274059059204198,0.21704967075430004,971.0,12.0,0.8,971.0,0.2008238928939238,37.487365486381044,0.8485505594316656,195.0,12.0,,,,,,,,
model,M0_frequency,155,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,446286381,20.1,1.0721683175694703,0.0858460035568021,1.165094017045196,0.21520502944954414,0.4834631618029281,-1.8158492854110653,0.1654978449562571,0.78,0.041198684846659,0.9349339901690219,50.0,1.782768314693074,0.9639849318861197,1005.0,11.0,2.0595934925937387,0.9227702875767929,570.0,12.0,-4.457368819280788,0.23262794958470667,955.0,12.0,0.8,955.0,0.2,23.591925148732354,0.6804809798180823,191.0,11.0,,,,,,,,
model,M0_frequency,156,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,708186712,20.78,1.0680195549673939,0.08455943838345913,1.1635869077410954,0.21025315502388456,0.484428271007751,-1.7927664817008526,0.16972241277633912,0.76,0.04040698210495626,0.7372465777103726,50.0,1.8118642646940566,0.953301518187908,1039.0,11.0,2.0124388918249867,0.950594636510239,569.0,12.0,-4.016640651246381,0.2516715151892488,989.0,12.0,0.8,989.0,0.20020222446916078,32.75112061009415,0.8566227373669265,198.0,12.0,,,,,,,,
model,M0_frequency,157,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,42489889,20.38,1.0677640254771164,0.08743319064169,1.167565952296336,0.20876877951097225,0.48452477593444193,-1.7558403077167555,0.17653961424358197,0.72,0.03803210752992689,0.80176858503899,50.0,1.7826522649570595,0.9643676801251834,1019.0,11.0,1.9635579590588523,0.928854212759799,562.0,12.0,-4.544225565415672,0.266700469817181,969.0,12.0,0.8,969.0,0.2002063983488132,30.27005400627632,0.7770526793383367,194.0,12.0,,,,,,,,
model,M0_frequency,158,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,122925106,20.48,1.0702586888043764,0.08431703172582149,1.165251477935645,0.20907049254495072,0.4838980283327218,-1.8093954608849285,0.1672456028544212,0.68,0.03658824869660783,0.7356380832068354,50.0,1.6907296080380991,0.9786199641564343,1024.0,11.0,1.7771942587202019,0.9583072651121579,580.0,12.0,-3.509023663962172,0.16162379112645053,974.0,12.0,0.8,974.0,0.2002053388090349,31.07694991586588,0.7687435555857247,195.0,12.0,,,,,,,,
model,M0_frequency,159,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,154070001,20.16,1.0731873888017862,0.08301528920331974,1.1683828053228706,0.20991248262438864,0.48315041889983895,-1.7821225601143678,0.17196688176592453,0.48,0.026390316030718508,0.6192556890697293,50.0,1.779947948823102,0.9639631056762354,1008.0,11.0,1.984157068358032,0.9313986160152606,567.0,12.0,-4.740101280762047,0.2958041209297765,958.0,12.0,0.8,958.0,0.20250521920668058,28.836125414576255,0.743067341498941,194.0,12.0,,,,,,,,
model,M0_frequency,160,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,869095316,20.8,1.0711687015618023,0.08368666493062701,1.164802348896809,0.20851605648580343,0.4836489543204366,-1.8075516194806187,0.16717250735541594,0.66,0.03439308260576264,0.6320204773439418,50.0,1.9188368812398593,0.9216494889595458,1040.0,11.0,2.112263955635421,0.871923330044574,559.0,12.0,-7.251111130604279,0.48059411054511314,990.0,12.0,0.8,990.0,0.2,22.883588333854927,0.8429242916381838,198.0,12.0,,,,,,,,
model,M0_frequency,161,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,596667220,20.68,1.0749602012720505,0.08433169108955753,1.1737280595714024,0.21476683746100897,0.4827957728572735,-1.813738912474378,0.16783316322961286,0.52,0.026357045543409795,0.523377079542527,50.0,1.8406965608319805,0.9310602931245165,1034.0,11.0,2.128767106664018,0.9367784697640703,561.0,11.0,-5.033197730729275,0.30286553714334585,984.0,12.0,0.8,984.0,0.20426829268292682,26.09148586391969,0.7993295259158334,201.0,12.0,,,,,,,,
model,M0_frequency,162,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,663273435,20.14,1.0720776373142613,0.08653697940362601,1.1689103788117807,0.20914581481992978,0.48350035657655405,-1.8042259095810413,0.1681805122765359,0.76,0.039989672264440064,0.9044817894361601,50.0,1.8618886912179557,0.9470225583423416,1007.0,12.0,1.9920020690956577,0.9605582253188796,554.0,11.0,-4.992005327881289,0.3228019729716416,957.0,12.0,0.8,957.0,0.2006269592476489,25.28144158349637,0.6812909181070224,192.0,12.0,,,,,,,,
model,M0_frequency,163,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,594421,20.4,1.0710029849864144,0.08459075347419674,1.1663052960026297,0.21154414056725937,0.4837269435839602,-1.81248238840799,0.16669062355065523,0.62,0.032289182665646524,0.696542484672559,50.0,1.7222261869064028,0.9757773667405392,1020.0,11.0,1.7319880857923091,0.9524176542554587,562.0,12.0,-2.9385051847793293,0.1812642693723111,970.0,11.0,0.8,970.0,0.20103092783505155,26.52555841592923,0.8208629104003682,195.0,12.0,,,,,,,,
model,M0_frequency,164,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,959874443,21.22,1.0747016024471414,0.08136694519747639,1.1630937319025099,0.2099734080026851,0.48278426414778836,-1.8063767730115585,0.16740444953980968,0.46,0.02409002277840614,0.3222723696488937,50.0,1.9763583796340236,0.9277134414714033,1061.0,11.0,2.1230573048204517,0.9289585952599422,553.0,12.0,-5.734287235605774,0.34687486637962384,1011.0,12.0,0.8,1011.0,0.20079129574678536,25.55406503234008,0.8488961905384896,203.0,12.0,,,,,,,,
model,M0_frequency,165,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,871735637,21.02,1.0710875274188516,0.08491223131817906,1.164311332710622,0.21312370746093315,0.48371476662934326,-1.8266692771908124,0.16473317324535458,0.68,0.03575147733318416,0.5945333733132023,50.0,1.6922839972242407,0.979514883628346,1051.0,11.0,1.796335508752427,0.9473600156916089,575.0,12.0,-3.359400877800059,0.12697446365891607,1001.0,12.0,0.8,1001.0,0.2017982017982018,31.590292721391773,0.9216465648842258,202.0,12.0,,,,,,,,
model,M0_frequency,166,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,366013379,20.66,1.0713399892879942,0.08545151318033711,1.168497612693465,0.20966896893283352,0.4836387900787294,-1.85485348846353,0.16077444490947393,0.58,0.029950516293705143,0.5886031799089578,50.0,1.79455187319234,0.95835235480008,1033.0,11.0,2.0111048393002875,0.939560704975755,585.0,12.0,-3.57620555055753,0.11804777069838468,983.0,12.0,0.8,983.0,0.20040691759918616,30.27882018008,0.9066165255999769,197.0,12.0,,,,,,,,
model,M0_frequency,167,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,182792002,20.8,1.0750925619577179,0.0796951976251163,1.1664196417473258,0.20674355230776012,0.4826619175514917,-1.8151288699845989,0.16523779659884053,0.42,0.021262233350771514,0.39202047734394185,50.0,1.8729638163334195,0.9572802047075426,1040.0,11.0,1.9931326750347194,0.9532855979866257,584.0,12.0,-5.610128812880166,0.36662488500923873,990.0,12.0,0.8,990.0,0.201010101010101,28.42562994725789,0.7175482178762206,199.0,12.0,,,,,,,,
model,M0_frequency,168,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,136893325,20.66,1.0742338351361638,0.08608150451789147,1.1694408631498237,0.21096477205135838,0.4829824419618805,-1.790612485205867,0.1699196711556328,0.72,0.03687004681802098,0.728603179908958,50.0,1.8111498514325188,0.9566515403446361,1033.0,12.0,2.1882909050838446,0.9128207452256242,556.0,12.0,-4.4119952417702635,0.2451016568309372,983.0,12.0,0.8,983.0,0.20040691759918616,25.738323149898413,0.7416088728176401,197.0,11.0,,,,,,,,
model,M0_frequency,169,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,205049025,20.4,1.0763064053579035,0.08447596534409295,1.173445619764514,0.21083008677432555,0.4824934862094788,-1.824677092927265,0.1647746230518366,0.7,0.03764763289685891,0.7765424846725589,50.0,1.7315804429328943,0.9894052188068353,1020.0,11.0,1.7878309936988082,0.9831886630005359,544.0,12.0,-2.493724235548391,0.06573244776007281,970.0,11.0,0.8,970.0,0.2,32.99856355452447,0.9065680257857291,194.0,12.0,,,,,,,,
model,M0_frequency,170,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,657434719,20.22,1.0779597613552805,0.0834729050765329,1.1720917100535306,0.2097565991388847,0.4820673551831426,-1.8437945824272937,0.1607120637119539,0.54,0.029004649087769292,0.6635773879704367,50.0,1.7549009138288691,0.9671578008536214,1011.0,11.0,1.8635486091861904,0.9612585868922479,549.0,12.0,-4.456581950673017,0.20097066588410928,961.0,12.0,0.8,961.0,0.20499479708636836,29.730848680680044,0.7952210752490506,197.0,12.0,,,,,,,,
model,M0_frequency,171,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,216433640,20.72,1.0787173923570055,0.08445729702465897,1.1716527414258346,0.21074836212829215,0.48192729952513963,-1.8206070043929676,0.16599688989346176,0.66,0.03424013848657138,0.6529248788096652,50.0,1.8241828868799068,0.9564257687379575,1036.0,11.0,1.9730893905496385,0.9282479259099925,562.0,12.0,-3.611816397047335,0.12113889302785685,986.0,12.0,0.8,986.0,0.20081135902636918,33.833943300992246,0.9068550763750468,198.0,11.0,,,,,,,,
model,M0_frequency,172,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,127644132,20.62,1.0745290999033532,0.0839679932545028,1.1689542890087354,0.2092107633956806,0.4828876863459066,-1.898313989505751,0.15410667679049309,0.54,0.02759409329920166,0.5590553806418196,50.0,1.8315697263947133,0.96006821505461,1031.0,11.0,1.9430528422456659,0.9187377061450782,585.0,12.0,-7.47803140419883,0.5938639931233393,981.0,12.0,0.8,981.0,0.20081549439347604,26.972115497835873,0.7868319578382665,197.0,12.0,,,,,,,,
model,M0_frequency,173,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,909525692,20.14,1.0676875834820536,0.08259307272087403,1.159411564732032,0.21447965987587736,0.48444060938549305,-1.7965105606345182,0.1693536095582573,0.58,0.031435370958590766,0.7244817894361603,50.0,1.909806114107183,0.9245695633942163,1007.0,11.0,2.031289658386062,0.9254958269722117,546.0,12.0,-5.981326059497728,0.47521005782930925,957.0,11.0,0.8,957.0,0.2027168234064786,22.44050491823101,0.9036164201778838,194.0,12.0,,,,,,,,
model,M0_frequency,174,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,179808362,20.34,1.06901234363839,0.08640932216519756,1.1667680885360832,0.21252427322083395,0.4842263024749006,-1.7514447014800383,0.17688690940536392,0.7,0.0367682296203968,0.7922207857718517,50.0,1.7784018547129907,0.9738828790835053,1017.0,11.0,1.9696501233913504,0.9576439024175613,545.0,12.0,-6.616059278395091,0.39500903915635754,967.0,12.0,0.8,967.0,0.20268872802481902,34.3121763895171,0.858160267550944,196.0,12.0,,,,,,,,
model,M0_frequency,175,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,911616596,20.78,1.0778361005094836,0.08583175695193393,1.1758659309003554,0.21155045333437447,0.4821331195789867,-1.822218585772297,0.16532428627015694,0.62,0.03170759031578792,0.5972465777103726,50.0,1.8323101909123625,0.9651534166299643,1039.0,11.0,2.003313203931722,0.9484739624922623,569.0,12.0,-5.140481059415591,0.3293465640455766,989.0,12.0,0.8,989.0,0.20020222446916078,22.323850568383296,0.7919451774764,198.0,12.0,,,,,,,,
model,M0_frequency,176,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,4364870,19.9,1.072487505443345,0.08746027397588399,1.1698611300144695,0.21083245605294335,0.4834261862095735,-1.8316746668528368,0.16423340768388492,0.64,0.03449371583457597,0.8471949938333304,50.0,1.8098517542080728,0.9791049915867988,995.0,11.0,1.940696203789766,0.9729386565535993,537.0,12.0,-1.824405989168309,0.028121495156686716,945.0,12.0,0.8,945.0,0.20317460317460317,31.943694012090237,0.9082134706812781,192.0,11.0,,,,,,,,
model,M0_frequency,177,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,718482085,20.28,1.0695071928539257,0.08741279966768933,1.1654196564999817,0.2076682634120041,0.48412392702632295,-1.8481037831168796,0.16127750950215,0.76,0.04114374774729466,0.8678990868711441,50.0,1.8227703043863526,0.9531163053287434,1014.0,11.0,1.9741883520507697,0.9324366689713572,544.0,12.0,-4.0580309525102525,0.18536534069551658,964.0,12.0,0.8,964.0,0.20020746887966806,23.101635771911273,0.7499937034228246,193.0,11.0,,,,,,,,
model,M0_frequency,178,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,423914631,20.4,1.0736799680273563,0.08296762862115166,1.1712130961485847,0.2136307623666622,0.4830620769416745,-1.850185460677027,0.16093874015958626,0.62,0.03249763640287264,0.696542484672559,50.0,1.7478999454692403,0.9641602384737666,1020.0,11.0,1.8363673328280414,0.9548800240858254,552.0,12.0,-5.348237910960649,0.37959738236264196,970.0,12.0,0.8,970.0,0.2,26.409992148733696,0.753409886505408,194.0,12.0,,,,,,,,
model,M0_frequency,179,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,164555554,20.44,1.0721421756001481,0.08296375784924777,1.1659139775765603,0.2097273271141894,0.48342753881945927,-1.8053697012556902,0.16725704320203305,0.5,0.026721394880676076,0.5660902839396972,50.0,1.7772445063346776,0.97399451669459,1022.0,11.0,1.9548031052416248,0.9635618685646392,574.0,12.0,-7.707481104732475,0.6390827624667669,972.0,10.0,0.8,972.0,0.20164609053497942,30.759927953254532,0.8945780679856674,196.0,12.0,,,,,,,,
model,M0_frequency,180,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,840739012,20.6,1.0715667983721715,0.08454072109193078,1.1644483057945303,0.20846389388568684,0.4835797361269195,-1.7963511145770104,0.1698044146659934,0.66,0.033568339783038935,0.6842814810082504,50.0,1.7980728143040965,0.9750852830713466,1030.0,11.0,2.017245984291892,0.9609731429766333,571.0,12.0,-5.432777163212582,0.3601018400098216,980.0,12.0,0.8,980.0,0.20204081632653062,23.604824303361347,0.8267419048567528,198.0,12.0,,,,,,,,
model,M0_frequency,181,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,632910482,19.96,1.0749857830246843,0.08287606781347463,1.169255257404542,0.21111037251735865,0.4827321052366549,-1.8467085747800138,0.16156599348913722,0.56,0.029790021923754594,0.7515166927340379,50.0,1.8198049788617598,0.9659976204236793,998.0,11.0,1.9161735935613113,0.9546360796378,562.0,12.0,-6.01786753769184,0.4199540484406622,948.0,12.0,0.8,948.0,0.20675105485232068,22.66745385180526,0.7589714813473314,196.0,12.0,,,,,,,,
model,M0_frequency,182,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,181435501,20.5,1.0747740895025166,0.0823113870863148,1.16809614116072,0.20783017855224745,0.48277824674539427,-1.808433659142607,0.16755111592640226,0.56,0.029300395451155984,0.6104119828404047,50.0,1.7740777323709647,0.9556396245584097,1025.0,11.0,1.945146101645156,0.9341326478228794,557.0,12.0,-0.17390917824075958,0.00022417185626089076,975.0,12.0,0.8,975.0,0.2,33.02988383741102,0.8374881869384359,195.0,10.0,,,,,,,,
model,M0_frequency,183,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,504401714,20.56,1.0715110327832535,0.08737096628795893,1.1716175306724521,0.20767608657775571,0.48365717069299125,-1.80366988916277,0.16767028674049556,0.62,0.03182875512038253,0.6547336817411121,50.0,1.761003875027893,0.9766530638436722,1028.0,11.0,1.9718377493390173,0.9341690186497281,571.0,12.0,-5.800623498638263,0.7474479781413349,978.0,8.0,0.8,978.0,0.2034764826175869,28.059578553365114,0.8002115573611551,199.0,12.0,,,,,,,,
model,M0_frequency,184,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,673458317,20.88,1.0731012474079409,0.08889724586516781,1.1723349994622931,0.2077923455562101,0.48331827774185554,-1.8122479239585008,0.16647239545283324,0.84,0.04275685563595106,0.7911160758782184,50.0,1.795005472313555,0.9608643984159608,1044.0,12.0,2.1391814156714055,0.9397680527791464,581.0,12.0,-1.1821312555501795,0.010999536589216485,994.0,12.0,0.8,994.0,0.2012072434607646,30.257754967549282,0.8108749882901499,200.0,10.0,,,,,,,,
model,M0_frequency,185,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,171288904,20.8,1.0789677465959295,0.0837351927185962,1.1713662271265677,0.2082722890322163,0.4818303420907128,-1.785216274500455,0.17171219166394158,0.56,0.028927833458624947,0.5320204773439419,50.0,1.897387525827697,0.9403381567596371,1040.0,11.0,2.07932245631812,0.9433499341520034,574.0,12.0,-5.30564334569455,0.32376044424620076,990.0,12.0,0.8,990.0,0.20606060606060606,25.550192400526615,0.8357567540236135,204.0,12.0,,,,,,,,
model,M0_frequency,186,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,917908368,20.54,1.0708624060536218,0.08261386796349657,1.165225770423413,0.21224050603529673,0.4837107556656776,-1.7923789744115945,0.1704813164164471,0.56,0.029368746956517856,0.599959782107543,50.0,1.8679643997475106,0.9414758687854585,1027.0,11.0,2.123603229876086,0.9341460784117525,589.0,12.0,-5.619379257277983,0.38037900357333954,977.0,12.0,0.8,977.0,0.20061412487205732,27.61632158978357,0.7093971936591692,196.0,12.0,,,,,,,,
model,M0_frequency,187,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,80885870,20.8,1.0706429750878004,0.08393717795342778,1.1653070980136917,0.21168635492848037,0.4837839814191494,-1.8056804569328369,0.16729340459048775,0.72,0.03634798497444883,0.6920204773439419,50.0,1.8614182012719762,0.9444594750497088,1040.0,11.0,2.0573334839864352,0.9489951920675262,598.0,12.0,-3.577448828381939,0.18098001031201372,990.0,11.0,0.8,990.0,0.2,21.84250296421856,0.7307813373561598,198.0,12.0,,,,,,,,
model,M0_frequency,188,0.5,0.5,3.0,0.0,2.0,0.0,0.0,0.35,0.25,0.15,1.5,-1.0,1.0,150,500,854592442,20.5,1.0694001125464259,0.08682944598268447,1.1650787565912668,0.20887454545648784,0.4841396990457648,-1.81559267779577,0.1662537692727063,0.74,0.03883900382009818,0.7904119828404046,50.0,1.751929888737408,0.9773632280043693,1025.0,11.0,1.8394753285435017,0.973214819386013,554.0,12.0,-8.10679243372597,0.6749212725323448,975.0,11.0,0.8,975.0,0.2,28.549996921211182,0.7774654908437456,195.0,12.0,,,,,,,,
